GO term	Primary symbol
GO:0022409	AFDN|CD47|CITED2|FSTL3|ITGA6|KIF26B|MAGI1|MYO10|NODAL|RNASE10|SIRPA|SIRPB1|SIRPG|SMAD7|SOX2
GO:0022410	HCRTR2
GO:0022414	ANTXR1|ANTXR2|KCNU1|LRRC52|NPPC|NPR2|PCSK4
GO:0022417	AIP|CALR|CHCHD4|ERO1A|ERO1B|FKBP1A|FKBP1B|PRDX4|WFS1
GO:0022602	LHCGR|MAP2K6|MSTN|PAM
GO:0022604	AGO4|ARC|BCL9L|CAMSAP1|CAPZB|CFL1|EFNA5|ENAM|FITM2|FMNL2|LARP4|PDZD8|PHIP|QRICH1|SH3D19|SPARC|STRIP1|WTIP|ZMYM1|ZMYM2|ZMYM3|ZMYM4|ZMYM5|ZMYM6|ZNF135|ZRANB1
GO:0022605	RPS6
GO:0022607	LDB1
GO:0022612	BCL2|EZR|FGFR2|GDF7|MSN|NKX2-3|PLAG1|SLC9A3R1
GO:0022613	TGS1
GO:0022614	EZR|ICAM1|MSN|ROCK1|VCAM1
GO:0022615	PEX16|RAB7A|SNX3|STXBP3
GO:0022616	TERT
GO:0022617	A2M|ADAM10|ADAM15|ADAM8|ADAMTS4|ADAMTS5|BMP1|BSG|CAPG|CAPN1|CAPN2|CAPNS1|CAPNS2|CD44|CMA1|CTRB1|CTRB2|CTSG|CTSK|CTSL|CTSS|CTSV|ELANE|EXOC8|FLOT1|FURIN|GSN|HTRA1|KIF9|KLK2|KLK4|KLK5|KLK7|KLKB1|LAMC1|LCP1|MMP1|MMP10|MMP11|MMP12|MMP13|MMP14|MMP15|MMP16|MMP19|MMP2|MMP20|MMP3|MMP7|MMP8|MMP9|NOXO1|PLG|PRSS1|PRSS2|SCUBE1|SCUBE3|SH3PXD2B|TIMP1|TIMP2|TLL1|TLL2|TMPRSS6|TPSAB1|WASHC1
GO:0022618	SHQ1
GO:0022624	PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD5|PSMD6|PSMD8
GO:0022625	FXR2|RPL10|RPL10A|RPL10L|RPL11|RPL12|RPL13|RPL13A|RPL14|RPL15|RPL17|RPL18|RPL18A|RPL19|RPL21|RPL22|RPL23|RPL23A|RPL24|RPL26|RPL26L1|RPL27|RPL27A|RPL28|RPL29|RPL3|RPL30|RPL31|RPL32|RPL34|RPL35|RPL35A|RPL36|RPL36A|RPL36AL|RPL37|RPL37A|RPL38|RPL39|RPL39L|RPL39P5|RPL3L|RPL4|RPL41|RPL5|RPL6|RPL7|RPL7A|RPL7L1|RPL8|RPL9|RPLP0|RPLP0P6|RPLP1|RPLP2|RSL24D1|UBA52
GO:0022626	APOD|EIF2AK4|NUFIP1|PPARGC1A|RPL13|RPL26
GO:0022627	DDX3X|EIF2A|EIF2D|HBA1|LARP4|MCTS1|RACK1|RPS10|RPS10P5|RPS11|RPS12|RPS13|RPS14|RPS15|RPS15A|RPS16|RPS17|RPS18|RPS19|RPS2|RPS20|RPS21|RPS23|RPS24|RPS25|RPS26|RPS26P11|RPS27|RPS27A|RPS27L|RPS28|RPS29|RPS3|RPS3A|RPS4X|RPS4Y1|RPS4Y2|RPS5|RPS6|RPS7|RPS8|RPS9|RPSA|UBA52
GO:0022803	SLC5A8
GO:0022824	GLRA4
GO:0022829	PANX1|PANX2|PANX3|PRF1
GO:0022832	TMEM266
GO:0022840	NALCN|PANX1|RHAG
GO:0022841	KCNK1|KCNK10|KCNK12|KCNK13|KCNK15|KCNK16|KCNK17|KCNK18|KCNK2|KCNK3|KCNK4|KCNK5|KCNK6|KCNK7|KCNK9|TMEM175
GO:0022843	CACNA1E|HCN1|HVCN1|PKD2
GO:0022848	CHRNA1|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNE|CHRNG
GO:0022849	GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D
GO:0022850	HTR3A|HTR3B|HTR3C|HTR3D|HTR3E
GO:0022851	GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRE|GABRG1|GABRG2|GABRG3
GO:0022852	GLRA2|GLRA3
GO:0022857	ABCB9|AQP1|ATP5F1A|ATP5F1B|ATP5F1C|ATP5F1D|ATP5F1E|ATP5ME|ATP5MF|ATP5MG|ATP5PB|ATP5PD|ATP5PF|ATP5PO|CLCN6|CLCN7|CNNM1|CNNM2|CNNM3|CNNM4|MFSD14A|MFSD14B|MFSD14C|MFSD9|MT-ATP6|MT-ATP8|OSCP1|RALBP1|SLC17A9|SLC22A10|SLC22A15|SLC22A17|SLC22A18|SLC22A20P|SLC22A23|SLC22A31|SLC23A3|SLC25A40|SLC25A43|SLC25A44|SLC2A9|SLC35B1|SLC35B2|SLC35B3|SLC35B4|SLC35C1|SLC35C2|SLC35D1|SLC35D2|SLC35D3|SLC35E1|SLC35E2A|SLC35E2B|SLC35E3|SLC35E4|SLC35F1|SLC35F2|SLC35F4|SLC35F6|SLC41A1|SLC7A14|SV2A|SV2B|SV2C|SVOP|SVOPL|TMEM241|UCP1
GO:0022889	SFXN3
GO:0022890	MMGT1|SLC39A1
GO:0022894	KCNN4
GO:0022898	ACTB|BCL2|GJA1|INS|SNCA
GO:0022900	ADH5|AKR1A1|AKR1B1|AKR1C4|AKR7A2|AKR7A3|ALDH2|ALDH4A1|AOC2|AOX1|ASPH|CIAPIN1|COX11|COX7A1|COX7A2|COX7A2P2|COX7B2|COX8C|CYB561|CYB5A|CYBA|CYBB|CYP19A1|CYP1A2|DEGS1|DHDH|DHRS3|DMGDH|ETFDH|FDX1|FDX2|GLDC|GLRX|GLRX2|GLRX3|GLRX5|GPX2|GRXCR1|GSR|HAAO|HSD17B6|IDH3B|IDO1|LOXL2|MAOB|ME1|ME2|NCF1|NCF2|NDUFA4L2|NMES1|NOX4|NQO1|NQO2|P4HA2|PHGDH|POR|PTGES2|QDPR|RDH16|SH3BGRL3|SRD5A1|STEAP4|SURF1|TSTA3|TXNRD1|TXNRD2|TXNRD3|UQCRFS1P1|WDR93|XDH
GO:0022904	AIFM2|ALDH5A1|ETFA|ETFB|ETFDH|ETFRF1|IMMP2L|MYBBP1A|NDUFAF2|PINK1|POLG2|PPARGC1A|SDHA|SDHB
GO:0023014	CAB39|CAB39L|CLEC1B|MAP2K1|MAP2K2|MAP2K3|MAP2K4|MAP2K5|MAP2K6|MAP2K7|MAP3K1|MAP3K14|MAP3K19|MAP3K2|MAP3K3|MAP3K4|MAP3K8|MAP4K1|MAP4K2|MAP4K3|MAP4K4|MAP4K5|MINK1|NEK1|NEK4|NRK|OXSR1|PAK1|PAK2|PAK3|PAK4|PAK5|PAK6|ROS1|SBK2|SLK|STK10|STK24|STK25|STK26|STK3|STK39|STK4|STRADA|STRADB|TAOK1|TAOK2|TAOK3|TNIK
GO:0023016	OXSR1|STK39|WNK1
GO:0023019	CER1|DAND5|EPCAM|FGF5|FGF8|GSC|HNF4A|MESP1|MSX1|MSX2|NEUROD1|P2RY1|PARP1|PAX6|PDGFRA|SMAD2|SMAD3|SOX17|TBX6|TBXT
GO:0023021	GBA|PRKCD|SMPD1
GO:0023024	CD160|CD8A|KLRC1|KLRC2|KLRD1|TAPBPL
GO:0023025	LILRB1|LILRB2
GO:0023026	ANXA11|ATP1B1|CD74|CD81|HLA-DMA|HLA-DMB|HLA-DOA|HLA-DOB|HLA-DRA|HLA-DRB1|HSP90AA1|HSP90AB1|HSPA8|MS4A1|PKM|YWHAE
GO:0023029	KIR2DS4|KIR3DL2|LILRB1|LILRB2|TAP1|TAP2
GO:0023030	FAM49B|KLRD1
GO:0023035	RNF31|TNIP2
GO:0023041	KCNA1|MACO1|NLGN1|OLFM1|P2RY11|RTN4R
GO:0023051	LMO7
GO:0023052	APPL1|APPL2|CCL3|CCR5|DLGAP3|DLGAP4
GO:0023057	MVP
GO:0030001	ARMC1|CCS|LRP2|NDFIP1|NDFIP2
GO:0030003	ATP13A2|SLC4A11
GO:0030007	ATP12A|ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP4A|ATP4B|KCNJ2|KCNMA1|KCTD7
GO:0030008	TRAPPC1|TRAPPC10|TRAPPC11|TRAPPC12|TRAPPC2|TRAPPC2L|TRAPPC3|TRAPPC3L|TRAPPC4|TRAPPC5|TRAPPC8|TRAPPC9
GO:0030010	ALPK2|ARHGEF11|BRSK1|BRSK2|CFL1|CRK|CRKL|EPHB1|FAM89B|FEZ1|GSK3B|HSP90AA1|HSP90AB1|JAM3|KIF26B|MAP2|MARK2|MPP7|NEK3|PAK1|PARD3|PARD3B|PKD1|PRKCZ|PTK2|RAB11FIP2|RICTOR|SDCCAG8|SHH|STK11|UST|WEE1|WNT7A|WWC1
GO:0030011	ARPC5|CARMIL2|DLG5|DST|GSK3B|NCKAP1L|SLC9A1
GO:0030014	CNOT1|CNOT10|CNOT11|CNOT2|CNOT3|CNOT4|CNOT6|CNOT6L|CNOT7|CNOT8|CNOT9|CPEB3|PATL1|TNKS1BP1|TOB1|ZFP36
GO:0030015	CNOT1|CNOT2|CNOT3|CNOT7|CNOT8|CNOT9
GO:0030016	ACTG1|ANKRD23|ARHGEF25|CALD1|CAPN3|LMOD1|LMOD2|LMOD3|MYBPC1|MYH13|MYH15|MYH2|MYH4|MYH6|MYH7|MYL1|MYL2|MYOD1|OBSCN|PDE4DIP|PSMA6|SCO1|SCO2|TMOD1|TMOD2|TMOD3|TMOD4|TWF1|TWF2
GO:0030017	ABCC9|ABRA|ACTA1|ACTC1|ARF1|ARHGEF25|CALM1|CALM2|CALM3|CAPZB|CORO1C|DCTN4|DUSP27|HABP4|IGFN1|IGSF22|ILK|LMOD1|LMOD2|LRRC10|MMP2|MTMR12|MYBPC3|MYH2|MYH3|MYH4|MYH6|MYH7|MYH8|MYL1|MYL2|MYL3|MYLK2|MYOM1|MYOM2|MYOM3|MYOZ2|PSMA6|PYROXD1|SQSTM1|SYNE1|TIMP4|TMOD1|TNNI3|TNNT2|TPM1|TTN
GO:0030018	ACTN1|ACTN2|ACTN4|ADRA1A|AHNAK2|AKAP4|ANK1|ANK2|ANK3|ATP2B4|BAG3|BIN1|BMP10|CACNA1C|CACNA1D|CAPN3|CASQ1|CASQ2|CAV3|CAVIN4|CEFIP|CFL2|CRYAB|CSRP1|CSRP3|CTNNB1|DES|DMD|DNAJB6|DST|FBP2|FBXL22|FBXO22|FBXO32|FHL2|FHL3|FHL5|FHOD3|FKBP1A|FKBP1B|FLNA|FLNB|FLNC|FRG1|GLRX3|HDAC4|HOMER1|HRC|HSPB1|IGFN1|ITGB1BP2|JPH1|JPH2|JUP|KCNA5|KCNE1|KCNN2|KRT19|KRT8|KY|LDB3|MYH6|MYH7|MYL9|MYO18B|MYOM1|MYOM2|MYOM3|MYOT|MYOZ1|MYOZ2|MYOZ3|MYPN|MYZAP|NEB|NEBL|NEXN|NOS1|NOS1AP|NRAP|OBSCN|OBSL1|PAK1|PALLD|PARVA|PARVB|PDE4B|PDLIM1|PDLIM2|PDLIM3|PDLIM4|PDLIM5|PDLIM7|PGM5|PPP1R12A|PPP1R12B|PPP2R5A|PPP3CA|PPP3CB|PRICKLE4|PSEN1|PSEN2|RYR1|RYR2|RYR3|S100A1|SCN1A|SCN3B|SCN5A|SCN8A|SLC2A1|SLC4A1|SLC8A1|SMN1|SORBS2|SRI|STUB1|SYNC|SYNE2|SYNPO|SYNPO2|SYNPO2L|TCAP|TRIM54|TRIM63|TTN|XIRP2
GO:0030020	COL10A1|COL11A1|COL11A2|COL12A1|COL13A1|COL14A1|COL15A1|COL16A1|COL17A1|COL18A1|COL19A1|COL1A1|COL1A2|COL21A1|COL23A1|COL24A1|COL25A1|COL27A1|COL28A1|COL2A1|COL3A1|COL4A1|COL4A2|COL4A3|COL4A4|COL4A5|COL4A6|COL5A1|COL5A2|COL5A3|COL6A1|COL6A2|COL6A3|COL6A5|COL6A6|COL7A1|COL8A1|COL8A2|COL9A1|COL9A2|COL9A3
GO:0030021	ACAN|ASPN|BGN|CHADL|DCN|FMOD|HAPLN1|HSPG2|LUM|OGN|PODN|PRELP|PRG2|PRG3|PRG4|VCAN
GO:0030023	ELN|EMILIN1|EMILIN2|EMILIN3|FBLN2|FBLN5|FBN1|FBN2|LAMC1|MMRN1
GO:0030027	ABI1|ABI2|ABI3|ABITRAM|ABLIM1|ABLIM3|ACTA1|ACTA2|ACTC1|ACTG2|ACTR2|ACTR3|AIF1|AJUBA|ALS2|AMOT|AMOTL1|ANGPTL3|APBB1|APBB1IP|APBB2|APC|ARAP3|ARHGAP31|ARHGEF6|ARHGEF7|ARPC2|ARPC3|ARPC5|ARPIN|BCAR1|BRK1|CAPG|CARMIL1|CARMIL2|CCDC88A|CD177|CDC42BPA|CDC42BPB|CDH1|CDH2|CDK5|CFL1|CIB1|CLRN1|CORO1A|CORO1B|CORO1C|CTNNA1|CTNNA2|CTNNA3|CTNNB1|CTNND1|CTTN|CYFIP1|DAG1|DBN1|DBNL|DGKZ|DNM2|DPP4|DPYSL3|DYNLT1|DYSF|ENAH|EPHA2|EVL|FAM89B|FAP|FAT1|FER|FGD1|FGD2|FGD3|FGD4|FGD5|FGD6|FLOT1|FLOT2|FSCN1|FSCN3|GDPD2|GSN|HAX1|HCLS1|IGF2BP1|ILK|INPPL1|IQGAP2|ITGB1|ITGB1BP1|ITSN1|KCNA2|KITLG|KLHL2|KPTN|LIMK1|MCC|MEFV|MTSS2|MYH10|MYLK|MYO10|MYO1G|NCKAP1|NEDD9|NF2|NHS|NME2|NRBP1|PAK1|PALLD|PARVA|PARVB|PDLIM4|PDPN|PDXP|PHACTR4|PIK3CA|PIP5K1A|PKD2|PKN2|PLCG1|PLEKHG5|PLEKHH2|PLXND1|PODXL|PPP1R9B|PSTPIP1|PTK2|PTK2B|PTPN13|PTPRM|PTPRO|PXN|RAB13|RAB3IP|RAC1|RAC2|RAC3|RAPGEF3|RAPH1|RDX|RHOA|ROCK1|RUFY3|SCRIB|SCYL3|SH3BP1|SH3RF1|SHTN1|SLC39A14|SLC9A1|SNX1|SNX2|SORBS2|SPATA13|SRCIN1|SRGAP2|SSH1|STMN2|STX2|STX3|STX4|SWAP70|TESC|TIAM2|TRPV4|TSC1|TUBB3|TWF2|UNC5C|VAMP7|VIL1|WASF1|WASF2|WASF3|WASH3P|WASL
GO:0030029	SELE
GO:0030030	AK7|AKT1|CCDC78|CDK10|CUL3|DEUP1|DNAH9|E2F5|ENTR1|FAM92B|GPR22|HAP1|ITGA8|ITGB1|KCTD17|KIF17|LRRC56|NPHP1|NUBP1|NUBP2|ODF2L|P2RY12|PDCL|PIFO|PKN2|PLEK|PRICKLE3|RAB34|RABEP2|SAXO1|SPAG6|TAPT1|TCHP|TSC1|TUBD1|TWF2|WRAP73|WTIP
GO:0030031	CDC42|CYFIP1|CYFIP2|NCKAP1|NCKAP1L|NEFH|PARVA|PARVB|PARVG|PDGFA|QRICH2|RAC1|RAC2|RAC3|RHOG|RHOJ|RHOQ|RHOU|RHOV|TSGA10
GO:0030032	ABLIM1|ABLIM2|ABLIM3|AJUBA|ARFIP2|ARHGEF4|ARHGEF6|ARHGEF7|CARMIL1|CCDC88A|CDH13|CYFIP1|DMTN|GOLPH3|ITGB1|KIT|NCK1|NCK2|NUP85|P2RY12|PARVB|PTPRO|RAC1|RHOD|S1PR1|SH2B1|SPATA13|VAV2|VAV3|VCL|WASF2|WASF3|WHAMM
GO:0030033	EZR|FXYD5|KLF5|MAP4K4|MINK1|MYO1A|RAP1A|RAP1B|RAP2A|RAP2B|RAP2C|RAPGEF2|RAPGEF6|RDX|SLC9A3R1|STK26|TNIK
GO:0030035	ABL1|ACTN2|FSCN1|MTSS1
GO:0030036	ABL1|ABLIM2|ABLIM3|ABR|ADD1|ADD2|ADRA2A|AMOT|AMOTL1|AMOTL2|ARFGEF3|ARFIP2|ARHGAP26|ARHGEF10|ARHGEF10L|ARHGEF11|ARHGEF17|ARHGEF18|ARHGEF5|ARPC1A|ARPC5|ATXN3|BCL6|BCR|CAPZA1|CAPZA2|CAPZA3|CAPZB|CDC42|CDC42EP2|CFL1|CORO1A|CORO1B|CORO2B|CSRP1|CSRP2|CSRP3|CXCL1|CYTH2|DAAM1|DAAM2|DIAPH1|DIAPH3|DLC1|DMTN|DNAJB6|DOCK2|EHBP1|EHBP1L1|ELMO1|EPB41|FGD1|FGD2|FGD3|FGD4|FGD5|FGD6|FHL3|FLII|FLNB|FOXJ1|FSCN1|FSCN2|GAS2L3|INF2|INPP5K|IQSEC1|IQSEC2|IQSEC3|ITPKA|KANK1|KLHL1|KLHL17|KRAS|LDB3|LIMK1|LIMK2|MICAL2|MICAL3|MICALCL|MICALL1|MICALL2|MOB2|MRAS|MRTFA|MTSS1|NF1|NF2|NISCH|NPHP1|NPHP4|NUAK2|OPHN1|PACSIN2|PAFAH1B1|PALLD|PDCL3|PDGFA|PDLIM1|PDLIM2|PDLIM3|PDLIM4|PDLIM5|PDLIM7|PDPK1|PFN1|PFN2|PFN3|PHACTR4|PIP5K1C|POF1B|PRICKLE4|PRKG1|RAC1|RAC2|RAC3|RHOA|RHOBTB3|RHOG|RHOJ|RHOQ|RHOU|RHOV|RND3|ROCK1|SDAD1|SDCBP|SH2B2|SHROOM1|SHROOM2|SHROOM3|SHROOM4|SLC9A3R1|SMTN|SMTNL1|SMTNL2|SPECC1|SPECC1L|SPIRE1|SPIRE2|SPTBN5|SRF|SSH1|SSH2|TAOK2|TBCK|TESK1|TESK2|TNXB|TRIP10|TYROBP|VASP|WASF2|XIRP2
GO:0030037	ARAP1
GO:0030041	AIF1|ANG|ARHGAP6|ARPC2|ARPC4|CATIP|COBL|CORO7|CTTN|DIAPH1|DIAPH3|FAM107A|GSN|HCLS1|JAK2|LMOD2|MICALL2|MSRB1|MSRB2|PREX1|RAC1|TTC17|VIL1|WAS|WASF1|WASF3|WASHC3|WASL
GO:0030042	CFL1|CFL2|DSTN|MICAL1|MICAL2|MICAL3|TWF1|TWF2|VIL1|WDR1
GO:0030043	CFL1|CFL2|DSTN|WDR1
GO:0030046	AIF1|ESPN|FSCN1|USH1C
GO:0030047	NAA80|SETD3|TRIOBP
GO:0030048	ACTC1|MYH10|MYH14|MYH3|MYH4|MYH9|MYO1B|MYO1E|MYO5A|MYO6|MYO7A|MYO9B|TIGD5|WAS|WASF2|WASL|WIPF1|WIPF2|WIPF3
GO:0030049	ACTA1|ACTC1|ACTN2|ACTN3|DES|DMD|MYBPC1|MYBPC2|MYBPC3|MYH2|MYH3|MYH4|MYH6|MYH7|MYH8|MYL1|MYL2|MYL3|MYL4|MYL6|MYL6B|NEB|TCAP|TMOD1|TNNC1|TNNC2|TNNI1|TNNI2|TNNI3|TNNT1|TNNT2|TNNT3|TPM1|TPM2|TPM3|TPM4|TTN|VIM
GO:0030050	ACTN4|FNBP1L|MYO1C|MYO5A|WASL
GO:0030054	ABCA7|ABHD17A|ABHD17B|ABHD17C|ABI1|ABR|ACHE|ADA|ADCY8|ADGRL1|AFAP1L1|AFDN|AGER|AGO2|AGRN|AMOT|AMPH|ANKS1B|ANO7|ARC|ARFGEF2|ARHGAP21|ARHGAP32|ARHGAP44|ARHGEF18|ARHGEF5|ARHGEF9|ARL8A|ARL8B|ATAD1|ATCAY|ATN1|ATP23|ATP2B1|ATP2B2|BAALC|BASP1|BCL2L1|BCR|BIN2|BRSK1|BSN|BVES|C4A|C4B|C4orf19|C8orf37|CABP1|CACNA1C|CACNG2|CACNG5|CACNG8|CADM2|CADPS|CADPS2|CAMK2A|CAMK2B|CAMK2N1|CBARP|CBLN1|CBLN3|CBLN4|CCNF|CDH1|CDH17|CDH2|CDH5|CDHR2|CDK16|CDK5|CDK5RAP2|CEACAM1|CEP68|CGN|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA1|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNE|CHRNG|CLCA2|CLDN5|CLDN9|CLSTN1|CNIH2|CNIH3|CNTNAP4|COLQ|COPS4|COPS5|CPEB1|CPEB3|CPEB4|CPLX3|CPLX4|CPNE3|CPT1C|CRB3|CRIPT|CTBP2|CTNNA1|CTNNB1|CXADR|CXCR4|CYFIP2|CYP46A1|DACT1|DBNL|DCAF13|DCP2|DDB2|DENND1A|DISC1|DLG1|DLG2|DLG3|DLG4|DLG5|DLGAP1|DLGAP2|DLGAP3|DMXL2|DNAJA3|DNM1L|DOC2A|DOK7|DPEP1|DPH1|DRP2|DSC3|DSCAM|DSCAML1|DSG2|DSTYK|DTNA|DTNBP1|DUOX2|EGFLAM|EMB|ENAH|EPB41|EPB41L2|EPS8|ERBIN|ERC2|ESCO2|F11R|FAAP20|FABP5|FAIM2|FARP1|FBLIM1|FBP2|FBXO45|FCHSD2|FER|FERMT1|FERMT3|FLRT3|FMR1|FOXA2|FRRS1L|FYB1|GABBR1|GABBR2|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GABRR1|GABRR2|GABRR3|GAD2|GAP43|GID8|GJA1|GJB3|GJB4|GJB6|GLRA1|GLRA2|GLRA3|GLRA4|GLRB|GOPC|GPER1|GPHN|GPR142|GRASP|GRIA1|GRIA2|GRIA3|GRIA4|GRID1|GRID2|GRID2IP|GRIK1|GRIK2|GRIK3|GRIK4|GRIK5|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|GRIP1|GRIPAP1|GRM2|GSG1L|GTF2A2|GTF2F1|HAP1|HAVCR2|HCAR2|HCAR3|HCRT|HMCN2|HOMER1|HOMER2|HOMER3|HOXC5|HOXD4|HTR2B|HTR3A|ICA1|IFI30|IGSF9|IGSF9B|IL31RA|ILK|INPP4A|INSYN1|INSYN2A|IP6K2|IQSEC3|IRF6|ITGB4|ITGB6|ITSN1|KCNA1|KCNAB2|KCNB1|KCNC2|KCNC3|KCND2|KCNH1|KCNJ4|KCNK1|KCTD12|KCTD16|KCTD8|KDF1|KDR|KIAA1107|KLHL17|LAMP5|LCP1|LGI1|LGI3|LHFPL4|LIM2|LRFN1|LRFN2|LRFN3|LRRC1|LRRC4|LRRC4B|LRRC4C|LRRC7|LRRK2|LRRTM1|LRRTM2|LRRTM3|LRRTM4|LYPD6|LZTS1|LZTS3|MAGI1|MAGI3|MAP1B|MAP1S|MARVELD2|MCTP1|MFF|MINK1|MIOS|MKLN1|MPP7|MPST|MRPL46|MRPS18B|MUSK|MYO9A|MYZAP|NACC1|NAMPT|NCAPH2|NCS1|NDFIP1|NETO1|NEU1|NEURL1|NFIA|NHS|NLGN1|NLGN2|NLGN3|NLGN4X|NLGN4Y|NLRX1|NOX1|NRN1|NRXN1|NSMF|NTRK2|OCLN|OLFM1|OLFM2|OLFM3|OPHN1|OSBP|OTOF|P2RX4|P2RX6|PACSIN1|PAF1|PAK6|PARD3|PARD3B|PATJ|PCDH1|PCDH8|PCLO|PDGFRA|PDPN|PDZRN3|PERP|PHACTR1|PI4K2A|PICK1|PJA2|PKP2|PKP3|PKP4|PLAA|PLEKHA7|PLEKHG6|PLXNA3|PPP1R13L|PPP1R9A|PRIMA1|PRKCZ|PRR12|PRR7|PRRT1|PRRT2|PRX|PSD3|PSEN1|PTPRK|PTPRN|PTPRN2|PTPRR|PTPRS|PUF60|PYM1|RAB11B|RAB13|RAB23|RABAC1|RAD51C|RAI14|RAP1A|RAPSN|RASGRP2|RGS12|RGS14|RGS17|RHOA|RIMBP2|RIMS1|RIMS2|RIMS3|RIMS4|RNF112|ROGDI|RPH3A|RPS6KB1|RSC1A1|RTN4|RUFY3|RUSC1|S100A14|S100A9|SAMD4A|SARM1|SCAMP5|SCIN|SCRIB|SDK1|SDK2|SEMA4C|SEMA4F|SEPTIN11|SEPTIN3|SEPTIN8|SH2D5|SH3GL1|SH3PXD2A|SH3PXD2B|SHANK1|SHANK2|SHANK3|SHARPIN|SHC4|SHISA6|SHISA7|SHISA9|SIGMAR1|SIPA1L1|SLC16A1|SLC17A5|SLC17A6|SLC17A7|SLC17A8|SLC18A1|SLC1A1|SLC2A11|SLC30A3|SLC3A2|SLC4A10|SLC5A7|SLC6A17|SLC7A2|SLC8A3|SLC9B2|SLITRK1|SLX4|SMAGP|SMC5|SNAP25|SNAPIN|SNCA|SNPH|SNTA1|SORCS2|SPHK1|SPTBN2|SRGAP2|SRPX2|SSPN|STON2|STX1A|STXBP5|SV2B|SV2C|SVOP|SYAP1|SYN1|SYN2|SYN3|SYNDIG1|SYNGR1|SYNGR2|SYNGR3|SYNJ2BP|SYNPO2L|SYNPR|SYP|SYT1|SYT11|SYT12|SYT2|SYT4|SYT5|SYT6|SYT7|SYT9|TANC1|TBC1D2|TBC1D24|TCAF2|TCAF2C|TENM2|TES|TJP1|TJP2|TMEM108|TMEM163|TMEM230|TMEM240|TMEM47|TMUB1|TOR1A|TP53BP2|TP73|TPRG1L|TRIM9|TRPV1|TSPAN1|TULP1|UNC13A|UNC13B|UNC13C|UNC5C|UTRN|VAMP1|VAMP2|VAMP3|VAMP7|VWC2|VWC2L|WDR1|WHRN|ZC4H2|ZDHHC17|ZNRF1|ZNRF2
GO:0030055	DMD|VCL
GO:0030056	COL17A1|DST|EPPK1|ERBIN|ITGA6|ITGB4|JUP|PLEC
GO:0030057	B4GALT1|CDSN|DSC1|DSC2|DSC3|DSG1|DSG2|DSG3|DSG4|DSP|EVPL|JAM3|JUP|KAZN|KLHL24|PERP|PKP1|PKP2|PKP3|PKP4|PNN|POF1B|PPL|TCHP|UBA1
GO:0030060	MDH1|MDH1B|MDH2|PHGDH
GO:0030061	ATPSCKMT|COX6B2|LYN|OPA1|SLC8B1|STAR
GO:0030070	CPE|ERO1B|PCSK2
GO:0030071	CDC23|CDC26|CDC6|CENPE|HECW2|NEK6|PLK1|RIOK2
GO:0030072	CPE|EDN1|EDN3|EXOC3L1|SMPD3
GO:0030073	ACVR2B|ADCYAP1|ANXA1|CAMK2G|CPLX1|CPLX3|CYB5R4|FAM3B|FFAR1|FKBP1B|GAL|GPR119|HNF1A|HNF1B|IL1RN|ILDR2|LEP|MAFA|MC4R|MYO5A|NEUROD1|PARK7|PCLO|PDX1|PTPRN|RAPGEF4|RIMS2|SLC30A8|SMAD2|SNX19|STX1A|STXBP3|VGF
GO:0030091	MSRA|MSRB1|MSRB2|MSRB3|PCMT1
GO:0030097	ADD2|AHSP|ANGPT1|ASH2L|ASXL1|BMI1|BRCA2|CCR2|CD164|CD34|CDK13|CIAPIN1|CRIP2|CSF1|CSF1R|CUL4A|DLL1|FLCN|FLT3|FUT10|GFI1|GLRX5|IFI16|IL10|JAG1|KIRREL3|KIT|L3MBTL1|LCK|MELK|MKNK2|NKX2-5|NOTCH2|NOTCH4|PDGFB|PGM3|PICALM|ROGDI|RTKN2|RUNX1|RUNX2|RUNX3|SGPL1|SPTA1|TAL1|TAZ|TGFB2|TIPARP|TTC7A|TWSG1|WNT3A|ZBTB16|ZFP36L2|ZNF160
GO:0030098	CBFB|FLT3|FLT3LG|IKZF1|LY6D|RELB|SPI1|TOX
GO:0030099	CBFB|CDKN1C|CEBPA|CLEC5A|HOXB7|IFI16|IRF8|KAT6A|KAT8|NCOA6|PML|PRDX3|PRKX|RASGRP4|SNRK|TET2|TIRAP|ZBTB16
